Watanabe08,1,11,3,ant1.4,77,429,0.0,0.0,0.0,0.0,0.4935064935064935,0.325,0.5416666666666666,0.40624999999999994,0.4444444444444444,0.029881984997101343,0.5179054054054054,0.5803925140020947,0.325,0.7027027027027027,0.2972972972972973,0.675,13.0,27.0,26.0,11.0
Watanabe08,1,11,3,ant1.5,62,429,0.0,0.0,0.0,0.0,0.3870967741935484,0.46875,0.6818181818181818,0.5555555555555556,0.581787521079258,0.2458846890374232,0.6276041666666666,0.5616132550633136,0.46875,0.7666666666666667,0.23333333333333334,0.53125,15.0,17.0,23.0,7.0
Watanabe08,1,11,3,ant1.7,321,429,0.0,0.0,0.0,0.0,0.48598130841121495,0.4578313253012048,0.5352112676056338,0.4935064935064935,0.5094524365444001,0.03222082312789063,0.48960357559269335,0.55862931269568,0.4578313253012048,0.5741935483870968,0.4258064516129032,0.5421686746987951,76.0,90.0,89.0,66.0
Watanabe08,1,11,3,pbeans1.0,12,429,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.75,0.6,0.625,0.3535533905932738,0.5833333333333334,0.42114019520851825,0.5,0.8333333333333334,0.16666666666666666,0.5,3.0,3.0,5.0,1.0
Watanabe08,1,11,3,poi3.0,331,429,0.0,0.0,0.0,0.0,0.4743202416918429,0.2647058823529412,0.5844155844155844,0.36437246963562747,0.39794344473007714,0.07801490547727831,0.5215199123127512,0.465696827357158,0.2647058823529412,0.8012422360248447,0.19875776397515527,0.7352941176470589,45.0,125.0,129.0,32.0
Watanabe08,1,11,3,tomcat,151,429,0.0,0.0,0.0,0.0,0.45695364238410596,0.4935064935064935,0.5588235294117647,0.5241379310344827,0.5393548387096774,0.0885215464114998,0.6428571428571429,0.5517152191314008,0.4935064935064935,0.5945945945945946,0.40540540540540543,0.5064935064935064,38.0,39.0,44.0,30.0
Watanabe08,1,11,3,ant1.6,181,429,0.0,0.0,0.0,0.0,0.48066298342541436,0.43478260869565216,0.5333333333333333,0.47904191616766467,0.5065666041275797,0.042141155115435515,0.49151196873473374,0.514417793443664,0.43478260869565216,0.6067415730337079,0.39325842696629215,0.5652173913043478,40.0,52.0,54.0,35.0
Watanabe08,1,11,3,ant1.3,40,429,0.0,0.0,0.0,0.0,0.45,0.5,0.5555555555555556,0.5263157894736842,0.5454545454545454,0.10050378152592121,0.5075,0.5334140361630401,0.5,0.6,0.4,0.5,10.0,10.0,12.0,8.0
Watanabe08,1,11,3,velocity1.4,97,429,0.0,0.0,0.0,0.0,0.6804123711340206,0.2708333333333333,0.29545454545454547,0.2826086956521739,0.31179213857428384,-0.3633679580177211,0.23915816326530612,0.371867707257355,0.2708333333333333,0.3673469387755102,0.6326530612244898,0.7291666666666666,13.0,35.0,18.0,31.0
Watanabe08,1,11,3,velocity1.4,97,429,0.0,0.0,0.0,0.0,0.6804123711340206,0.2708333333333333,0.29545454545454547,0.2826086956521739,0.31179213857428384,-0.3633679580177211,0.23915816326530612,0.371867707257355,0.2708333333333333,0.3673469387755102,0.6326530612244898,0.7291666666666666,13.0,35.0,18.0,31.0
Watanabe08,1,11,3,poi1.5,194,429,0.0,0.0,0.0,0.0,0.4329896907216495,0.37755102040816324,0.6166666666666667,0.46835443037974683,0.5045768727816177,0.14924438947225596,0.5947066326530612,0.5036811536811537,0.37755102040816324,0.7604166666666666,0.23958333333333334,0.6224489795918368,37.0,61.0,73.0,23.0
Watanabe08,1,11,3,poi1.5,194,429,0.0,0.0,0.0,0.0,0.4329896907216495,0.37755102040816324,0.6166666666666667,0.46835443037974683,0.5045768727816177,0.14924438947225596,0.5947066326530612,0.5036811536811537,0.37755102040816324,0.7604166666666666,0.23958333333333334,0.6224489795918368,37.0,61.0,73.0,23.0
Watanabe08,1,11,3,velocity1.5,144,429,0.0,0.0,0.0,0.0,0.3819444444444444,0.5,0.6545454545454545,0.5669291338582677,0.5955056179775281,0.24298114446994948,0.6325231481481481,0.6128186573227706,0.5,0.7361111111111112,0.2638888888888889,0.5,36.0,36.0,53.0,19.0
Watanabe08,1,11,3,poi2.0,71,429,0.0,0.0,0.0,0.0,0.39436619718309857,0.35135135135135137,0.7647058823529411,0.48148148148148157,0.5025773195876289,0.2735808340698379,0.559220985691574,0.537224644925538,0.35135135135135137,0.8823529411764706,0.11764705882352941,0.6486486486486487,13.0,24.0,30.0,4.0
Watanabe08,1,11,3,pbeans2.0,19,429,0.0,0.0,0.0,1.0,0.3684210526315789,0.5,0.7142857142857143,0.588235294117647,0.6086956521739131,0.2875273163926476,0.6444444444444445,0.5680612244897959,0.5,0.7777777777777778,0.2222222222222222,0.5,5.0,5.0,7.0,2.0
Watanabe08,1,11,3,lucene2.0,177,429,0.0,0.0,0.0,0.0,0.4293785310734463,0.5274725274725275,0.5925925925925926,0.558139534883721,0.5684281085912188,0.14421302102800337,0.5175696396626629,0.6138810018728142,0.5274725274725275,0.6162790697674418,0.38372093023255816,0.4725274725274725,48.0,43.0,53.0,33.0
Watanabe08,1,11,3,poi2.5,281,429,0.0,0.0,0.0,0.0,0.5373665480427047,0.22916666666666666,0.4520547945205479,0.304147465437788,0.3462599383417167,-0.07158741479405874,0.4802564882400649,0.5155989459320519,0.22916666666666666,0.708029197080292,0.291970802919708,0.7708333333333334,33.0,111.0,97.0,40.0
Watanabe08,1,11,3,lucene2.2,213,429,0.0,0.0,0.0,0.0,0.460093896713615,0.509090909090909,0.56,0.5333333333333333,0.5390765214553761,0.08201509637117928,0.5275816416593115,0.643845676163781,0.509090909090909,0.5728155339805825,0.42718446601941745,0.4909090909090909,56.0,54.0,59.0,44.0
Watanabe08,1,11,3,xalan2.7,22,429,0.0,0.0,0.0,1.0,0.2727272727272727,0.45454545454545453,1.0,0.625,0.625,0.5423261445466404,0.731404958677686,0.5892536183899348,0.45454545454545453,1.0,0.0,0.5454545454545454,5.0,6.0,11.0,0.0
Watanabe08,1,11,3,synapse1.0,31,429,0.0,0.0,0.0,0.0,0.3870967741935484,0.375,0.75,0.5,0.5234899328859061,0.27600278301474435,0.5791666666666667,0.5170311246130918,0.375,0.8666666666666667,0.13333333333333333,0.625,6.0,10.0,13.0,2.0
Watanabe08,1,11,3,xalan2.6,828,429,0.0,0.0,0.0,1.0,0.3502415458937198,0.6618004866180048,0.6430260047281324,0.6522781774580335,0.6496251402918068,0.29975314491062116,0.6299398437454417,0.5956670154208847,0.6618004866180048,0.6378896882494005,0.36211031175059955,0.3381995133819951,272.0,139.0,266.0,151.0
Watanabe08,1,11,3,xalan2.4,227,429,0.0,0.0,0.0,1.0,0.3832599118942731,0.5636363636363636,0.6138613861386139,0.5876777251184834,0.6108374384236454,0.2316023524907587,0.624941724941725,0.5690458097623673,0.5636363636363636,0.6666666666666666,0.3333333333333333,0.43636363636363634,62.0,48.0,78.0,39.0
Watanabe08,1,11,3,xalan2.5,768,429,0.0,0.0,0.0,0.0,0.4739583333333333,0.49870801033591733,0.5316804407713499,0.5146666666666667,0.5248147432179908,0.05259088325666021,0.517196009413552,0.5285430348554938,0.49870801033591733,0.5538057742782152,0.4461942257217848,0.5012919896640827,193.0,194.0,211.0,170.0
Watanabe08,1,11,3,log4j1.2,32,429,0.0,0.0,0.0,0.0,0.4375,0.5625,0.5625,0.5625,0.5625,0.125,0.533203125,0.578703353980964,0.5625,0.5625,0.4375,0.4375,9.0,7.0,9.0,7.0
Watanabe08,1,11,3,ivy1.1,95,429,0.0,0.0,0.0,0.0,0.47368421052631576,0.44680851063829785,0.525,0.48275862068965514,0.5137072964993673,0.051619875444845156,0.5483156028368794,0.5634378994060596,0.44680851063829785,0.6041666666666666,0.3958333333333333,0.5531914893617021,21.0,26.0,29.0,19.0
Watanabe08,1,11,3,ivy1.1,95,429,0.0,0.0,0.0,0.0,0.47368421052631576,0.44680851063829785,0.525,0.48275862068965514,0.5137072964993673,0.051619875444845156,0.5483156028368794,0.5634378994060596,0.44680851063829785,0.6041666666666666,0.3958333333333333,0.5531914893617021,21.0,26.0,29.0,19.0
Watanabe08,1,11,3,ivy1.4,33,429,0.0,0.0,0.0,1.0,0.3333333333333333,0.625,0.6666666666666666,0.6451612903225806,0.6629834254143646,0.33210558207753577,0.6764705882352942,0.5977929729439553,0.625,0.7058823529411765,0.29411764705882354,0.375,10.0,6.0,12.0,5.0
Watanabe08,1,2,6,pbeans1.0,12,259,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.75,0.6,0.625,0.3535533905932738,0.7083333333333334,0.42114019520851825,0.5,0.8333333333333334,0.16666666666666666,0.5,3.0,3.0,5.0,1.0
Watanabe08,1,2,6,xalan2.6,828,259,0.0,0.0,0.0,0.0,0.428743961352657,0.5620437956204379,0.5689655172413793,0.565483476132191,0.5710433170402831,0.14240237812451417,0.5889769935876117,0.6464200246112518,0.5620437956204379,0.580335731414868,0.4196642685851319,0.43795620437956206,231.0,180.0,242.0,175.0
Watanabe08,1,2,6,ant1.4,77,259,0.0,0.0,0.0,0.0,0.44155844155844154,0.675,0.5625,0.6136363636363636,0.5271507016473459,0.11077624736570879,0.5699324324324324,0.5130560994490234,0.675,0.43243243243243246,0.5675675675675675,0.325,27.0,13.0,16.0,21.0
Watanabe08,1,2,6,ant1.5,62,259,0.0,0.0,0.0,1.0,0.3870967741935484,0.65625,0.6176470588235294,0.6363636363636364,0.6081771720613288,0.22385133184215592,0.6078125,0.5083065831944101,0.65625,0.5666666666666667,0.43333333333333335,0.34375,21.0,11.0,17.0,13.0
Watanabe08,1,2,6,ant1.6,181,259,1.0,0.0,0.0,1.0,0.3259668508287293,0.75,0.6571428571428571,0.7005076142131981,0.663883089770355,0.3499794826171039,0.6061919882755251,0.5588070603476448,0.75,0.5955056179775281,0.4044943820224719,0.25,69.0,23.0,53.0,36.0
Watanabe08,1,2,6,ant1.3,40,259,1.0,0.0,0.0,0.0,0.4,0.85,0.5666666666666667,0.68,0.49583333333333335,0.23094010767585033,0.4225,0.5727214220042905,0.85,0.35,0.65,0.15,17.0,3.0,7.0,13.0
Watanabe08,1,15,6,ivy1.1,95,1141,0.0,0.0,0.0,0.0,0.42105263157894735,0.574468085106383,0.574468085106383,0.574468085106383,0.5788667687595712,0.15780141843971632,0.575354609929078,0.539718818133975,0.574468085106383,0.5833333333333334,0.4166666666666667,0.425531914893617,27.0,20.0,28.0,20.0
Watanabe08,1,15,6,came1.0,26,1141,0.0,0.0,0.0,0.0,0.6153846153846154,0.5384615384615384,0.4117647058823529,0.4666666666666667,0.32307692307692304,-0.242535625036333,0.46153846153846156,0.526872340804301,0.5384615384615384,0.23076923076923078,0.7692307692307693,0.46153846153846156,7.0,6.0,3.0,10.0
Watanabe08,1,15,6,ivy1.4,33,1141,0.0,0.0,0.0,1.0,0.30303030303030304,0.625,0.7142857142857143,0.6666666666666666,0.6878306878306878,0.39407655228132893,0.6856617647058824,0.6191519486794073,0.625,0.7647058823529411,0.23529411764705882,0.375,10.0,6.0,13.0,4.0
Watanabe08,1,15,6,ivy2.0,77,1141,1.0,0.0,0.0,1.0,0.2727272727272727,0.85,0.6938775510204082,0.7640449438202247,0.6997193638914874,0.4617617764864673,0.6212837837837838,0.6536485896666485,0.85,0.5945945945945946,0.40540540540540543,0.15,34.0,6.0,22.0,15.0
Watanabe08,1,15,6,xalan2.7,22,1141,1.0,0.0,0.0,0.0,0.4090909090909091,0.7272727272727273,0.5714285714285714,0.64,0.5594405594405595,0.18898223650461363,0.35537190082644626,0.6079462680919496,0.7272727272727273,0.45454545454545453,0.5454545454545454,0.2727272727272727,8.0,3.0,5.0,6.0
Watanabe08,1,15,6,xalan2.6,828,1141,0.0,0.0,0.0,0.0,0.46497584541062803,0.38686131386861317,0.5445205479452054,0.4523470839260313,0.49343539477781967,0.07107063917885793,0.5505697631675681,0.6089420397740699,0.38686131386861317,0.6810551558752997,0.31894484412470026,0.6131386861313869,159.0,252.0,284.0,133.0
Watanabe08,1,15,6,xalan2.6,828,1141,0.0,0.0,0.0,0.0,0.46497584541062803,0.38686131386861317,0.5445205479452054,0.4523470839260313,0.49343539477781967,0.07107063917885793,0.5505697631675681,0.6089420397740699,0.38686131386861317,0.6810551558752997,0.31894484412470026,0.6131386861313869,159.0,252.0,284.0,133.0
Watanabe08,1,15,6,xalan2.6,828,1141,0.0,0.0,0.0,0.0,0.46497584541062803,0.38686131386861317,0.5445205479452054,0.4523470839260313,0.49343539477781967,0.07107063917885793,0.5505697631675681,0.6089420397740699,0.38686131386861317,0.6810551558752997,0.31894484412470026,0.6131386861313869,159.0,252.0,284.0,133.0
Watanabe08,1,15,6,poi2.0,71,1141,0.0,0.0,0.0,0.0,0.5352112676056338,0.5945945945945946,0.4888888888888889,0.5365853658536586,0.419047619047619,-0.08489927337528469,0.4769475357710652,0.5145010284519212,0.5945945945945946,0.3235294117647059,0.6764705882352942,0.40540540540540543,22.0,15.0,11.0,23.0
Watanabe08,1,15,6,pbeans1.0,12,1141,0.0,0.0,0.0,0.0,0.4166666666666667,0.5,0.6,0.5454545454545454,0.5714285714285715,0.1690308509457033,0.4444444444444444,0.4191437444543035,0.5,0.6666666666666666,0.3333333333333333,0.5,3.0,3.0,4.0,2.0
